row;value_x;value_y;value_z
48374;12224051;25448027;73926010
48375;17065664;6011154;10429678
48376;15055928;71911147;71903335
48377;1613490;6590852;15011916
48378;11270813;23337770;46780996
48379;94884174;37714803;55536704
48380;6769493;62437032;64198664
48381;49748874;14872175;72304217
48382;42344870;63577876;39085624
48383;41403262;81575956;5360414
48384;50935578;22331062;46757718
48385;73263841;91915661;58859841
48386;3202469;62810337;96424426
48387;40750609;94359810;66952032
48388;56880943;31836821;34013886
48389;17744311;47984499;56197676
48390;94323495;60290187;64849229
48391;15123073;56827764;59796953
48392;84243909;3541490;876851
48393;23050847;91430293;2538780
48394;66483270;7402912;94468258
48395;94447591;87487594;97579918
48396;26856902;75290654;12900374
48397;46860090;56563748;61374773
48398;64747629;43697002;77022899
48399;66247943;51951250;11067685
48400;21988971;79005438;26686946
48401;69560080;29588201;54625095
48402;37001503;39755090;1686442
48403;56348781;98044124;14930044
48404;87981324;85439102;51562770
48405;95452523;86635628;14049582
48406;31209230;11339295;69352468
48407;79773352;39335044;38030578
48408;29052565;92524443;20842573
48409;50714751;59985918;15592532
48410;17488947;34003924;89452644
48411;32469013;1823610;24664872
48412;65172955;46655458;14999060
48413;12230556;30191589;14386531
48414;2144859;77126393;13730376
48415;28998759;33477599;25715374
48416;87665951;23083189;56645749
48417;30322753;4376172;20911417
48418;12543541;74862840;88685172
48419;23302741;56146706;32117493
48420;2295340;23964366;13774157
48421;48364786;29447435;1078008
48422;12306164;96248419;79051068
48423;15973773;15974559;76534733
48424;89391344;13717272;79096755
48425;82877739;63604595;94861725
48426;70604308;24650209;77876441
48427;10677019;60800983;6850353
48428;15904628;64713513;12320332
48429;84720846;2810296;37774231
48430;29549430;36667678;62447483
48431;26520983;26833358;61960580
48432;83662869;80592799;28362243
48433;53802662;47976605;21085950
48434;61403261;29249243;51361815
48435;58751462;78238755;55928734
48436;39094812;39124257;88123893
48437;88910592;54434690;80633317
48438;23470866;29624969;46508680
48439;6514758;57696495;37855995
48440;79518717;23790844;66517714
48441;13988998;28649823;66542763
48442;41755011;33809579;93838263
48443;19674791;6272641;12640749
48444;42014965;85356502;92934418
48445;66881912;93371114;96367785
48446;32214923;81569667;67134586
48447;73011413;33400860;28539732
48448;38624022;27588515;60567197
48449;14570463;91584665;2625995
48450;52764039;70783018;59827044
48451;48769061;84879708;25328947
48452;66892423;39424434;17670787
48453;12972824;93491662;56547464
48454;39926018;3999086;24123074
48455;72189011;50950291;59190279
48456;54993906;50107752;25460945
48457;67784824;14418664;62769799
48458;3249574;89875232;53831775
48459;47974085;88695872;63980269
48460;27023579;65692198;84381150
48461;28019886;60988018;77750897
48462;2462486;34456061;9830545
48463;16517179;76708997;97996629
48464;18941946;78704694;60223936
48465;29689677;56009829;58945144
48466;61253063;16308885;17092949
48467;43308458;39250367;53602228
48468;94175764;68087870;63480921
48469;83958217;18925523;74382248
48470;78839295;23185131;9622572
48471;55254821;76946479;76609258
48472;66016766;98553174;92422505
48473;43039455;31869324;62447292
48474;64732905;7232537;650689
48475;6771863;52114965;16839504
48476;63384823;92313967;81857675
48477;42927223;81004314;65503704
48478;89953990;33002152;5473642
48479;47607435;38191993;27217475
48480;79691555;96694792;41411144
48481;31713094;51940466;89248796
48482;97597448;28014755;61868695
48483;51675108;69503526;48743834
48484;9537589;74265567;2677789
48485;45378203;85148665;28537066
48486;63566219;38097717;52261467
48487;68882353;87536519;34076381
48488;74088499;35591931;40197014
48489;58078371;62379508;21113219
48490;96648366;58614538;98300735
48491;63072746;2609511;8002093
48492;72155278;8632440;59947538
48493;70380364;18932128;53077364
48494;89331707;21974866;92306802
48495;73592521;10521836;51845411
48496;88117693;60785442;30220112
48497;2536746;59805290;28156621
48498;20693745;5299797;94390900
48499;27993922;16569139;730568
48500;44548131;53302406;66130606
48501;24143246;25558307;45728185
48502;43251985;37340030;59301184
48503;15857816;65039068;29107459
48504;98395531;38876483;37450957
48505;8454920;6063835;68351921
48506;64903355;70174236;87983773
48507;2857610;54625683;73343096
48508;38537122;27541044;87532924
48509;16594498;9581353;10748136
48510;80049101;44570101;7104596
48511;73231639;46396854;74802592
48512;36075664;85289671;19114978
48513;60363604;37930339;16673664
48514;88036860;67965689;5461110
48515;51386984;93966188;78145309
48516;40389106;68948785;54085048
48517;4066822;69844782;59118596
48518;15442335;41457583;72588760
48519;13444513;85726244;9852869
48520;31454481;82694041;3155758
48521;80780861;21098918;79132505
48522;59582884;63395866;68627963
48523;30603245;48042035;14958711
48524;90449510;26746196;20655913
48525;67040719;11932120;4771424
48526;44046467;86035229;14526667
48527;66136408;41853277;36043094
48528;33125948;95902555;34349962
48529;13715850;4728864;50129858
48530;3904409;71152189;46929409
48531;44277799;39520020;19373686
48532;96042961;43671067;64843939
48533;61121606;58046857;24202043
48534;24991592;6477594;70711033
48535;91207601;81331571;13329846
48536;56735603;78329897;48528999
48537;43221197;84742458;54828560
48538;92997571;96141622;43285114
48539;41727386;7090021;44102191
48540;23343749;80795224;88906876
48541;4391850;4714701;69620847
48542;93411429;79337630;20561396
48543;26952945;48539196;77449678
48544;36848269;3996926;19347621
48545;43277347;92277571;20059780
48546;50794062;33887625;85268113
48547;2958237;67359931;26460329
48548;53235416;1140182;63154056
48549;68081616;58176184;10704283
48550;77800394;53971806;2896148
48551;94432518;63922738;56931532
48552;87844146;61690645;6095344
48553;24279572;92001620;71138381
48554;63771718;58575228;18306284
48555;14897101;4672077;2261483
48556;9774660;15007876;36014160
48557;20592609;94503602;35214987
48558;46959427;89745091;48019610
48559;19477429;48123110;92693264
48560;13952780;84074293;2566052
48561;60453866;38245012;9701796
48562;91864292;48171175;78518105
48563;65554682;19773331;5337941
48564;11700499;67449923;33833117
48565;31754671;81820191;53599125
48566;15799818;28253721;18066746
48567;52282515;1417787;49298749
48568;61922390;84018592;85282070
48569;81430067;55844948;7743817
48570;92366525;9952204;6302576
48571;60971314;40606499;11119128
48572;49273042;29756783;71316866
48573;66526063;56242628;12227938
48574;85528550;43035601;44523366
48575;67716590;49001034;53652316
48576;72457961;89632455;56120217
48577;2771892;50485882;35496262
48578;94817113;47420183;63730215
48579;72340966;96952758;51669260
48580;58908052;46483259;47277308
48581;51807892;68834737;61998350
48582;11008622;73616100;85879189
48583;20520044;40443363;89136592
48584;16068188;38185462;53259656
48585;69381693;69229735;87930513
48586;51588231;21222708;74473339
48587;49378039;51953440;25192475
48588;79442183;45663588;14977376
48589;2603827;95187145;93028760
48590;27562700;92630395;75652017
48591;11642957;77736542;46934821
48592;53591359;34266723;60562090
48593;75927302;44022700;37502975
48594;76841896;15988675;72919153
48595;33351694;91850412;10218715
48596;16694600;66103679;69340236
48597;46378601;73836465;60359132
48598;40013552;97428167;86708290
48599;41578203;68931778;191181
48600;63227601;93823222;38658744
48601;97023968;93067754;63746607
48602;34413719;3630920;2430214
48603;48078673;38821151;40774910
48604;85185202;77703858;7447494
48605;43826082;1614068;1963257
48606;14477412;34979404;41537224
48607;41639739;8621659;41144715
48608;30342318;94637860;9391080
48609;27864567;45346735;90017897
48610;51752447;55224673;46626270
48611;45174422;74301454;82547404
48612;66690710;30131860;82114906
48613;50787010;81447880;45148957
48614;45317034;56226941;81331833
48615;78368569;40560752;83322341
48616;3024596;28591450;810657
48617;78055265;23205353;63382180
48618;30205632;24226601;86994728
48619;25493323;79790171;3679196
48620;58481136;84701339;2814681
48621;74198889;42516050;51544329
48622;46521408;38311080;53398814
48623;53540955;68151125;29378149
48624;42286495;43183113;64467579
48625;67897602;22034979;92858064
48626;34607205;38514590;50032904
48627;74854059;66988703;16410373
48628;94832319;56237502;86919616
48629;40801244;6514635;88115422
48630;33274773;7966147;40212375
48631;89016207;13587563;61187061
48632;51799492;24096146;77049153
48633;46384051;88614683;47515205
48634;31568313;4449616;84044903
48635;45106382;19744875;69900273
48636;27792653;82145412;2499671
48637;12281283;62647728;90501376
48638;75753303;10419254;16043867
48639;78393142;47685328;24320230
48640;9712303;59010139;69991550
48641;85133211;87692437;14630754
48642;24178862;89024624;47505560
48643;375459;21826762;87160591
48644;29066067;11831878;40031700
48645;15653626;25102075;20283428
48646;61653523;87357614;12298104
48647;98089353;81995837;32053124
48648;59855547;91797308;31631169
48649;32000485;57793741;61831706
48650;23787988;4863887;43614091
48651;56048186;17236466;38639848
48652;74784958;5099516;23699734
48653;26912899;60779198;17946598
48654;181587;51541817;42241453
48655;28735088;63433429;55459272
48656;1532073;23096374;1178439
48657;76543529;93995439;62626781
48658;39173969;38323491;6282827
48659;46030363;82748883;14438643
48660;87898542;31695544;73507464
48661;47227436;58378622;90006667
48662;60979003;66192193;24343881
48663;42731690;81052470;97344613
48664;20716390;61843651;90295402
48665;83897729;94655338;69908406
48666;14897561;74994574;76514524
48667;27405060;22586256;61293706
48668;97571624;70042020;26554225
48669;10007444;90577717;90896309
48670;61010980;10818983;18227316
48671;11901753;66052947;44455685
48672;35255590;78461563;77201956
48673;49413997;96151346;10762042
48674;24767997;53269026;534006
48675;61866849;66647615;67695338
48676;27932657;70107606;39122164
48677;55704220;13199461;50156238
48678;83493919;29481274;98728960
48679;34565168;16171057;30529094
48680;40560460;97796774;95411779
48681;64562423;93658353;58629965
48682;27061493;7307154;72846539
48683;22225243;42555020;68977125
48684;1331140;83544959;29905428
48685;32378613;87354294;65723374
48686;64925176;38748581;65514442
48687;20771479;23689849;8889995
48688;5664573;54955960;46431520
48689;3226327;62524695;55022806
48690;93085813;32070761;84239724
48691;91369932;17444085;30387448
48692;85311465;77215016;97800591
48693;12256647;19757276;45874170
48694;8157127;10008784;72461571
48695;69216556;70230169;47208165
48696;2209503;45031843;84947872
48697;56363112;5362470;41316887
48698;66472031;88280090;38812134
48699;32440984;5069718;58933322
48700;73662812;39842;65029111
48701;73919031;11599340;57717472
48702;53364278;24676313;67965185
48703;11022875;78440804;42229380
48704;77614414;6286912;36840950
48705;14194901;93617095;96606258
48706;70352809;71418684;40146592
48707;76053708;35209646;33682962
48708;6939091;72893600;6896848
48709;39335217;15091698;45525438
48710;80998370;29761104;92187702
48711;90007763;61754334;84658175
48712;16787136;96936997;80860223
48713;36282346;67465873;6979175
48714;43971175;37511620;12496785
48715;59591502;84367710;64678194
48716;85785557;74643764;48227757
48717;47326692;39673499;82624695
48718;76378041;6823739;16657677
48719;79847118;32255302;27372209
48720;33948832;16857565;53257645
48721;23677876;64047642;85588165
48722;79479741;24501370;13779478
48723;79233530;60652868;36226776
48724;60572977;61921493;5222652
48725;90967765;47741617;38690658
48726;63584430;860098;50506020
48727;44414098;6870959;44942314
48728;55285580;90183815;98229861
48729;36150455;15864349;37449236
48730;50351280;50537195;26336313
48731;97125836;33041618;83402220
48732;62133635;60362243;17854425
48733;93930309;50484199;81488628
48734;77950384;72522396;68955382
48735;6986490;84820385;57121303
48736;84649737;49698638;68586730
48737;89867170;77697774;57733075
48738;56252084;87629588;94041238
48739;96942792;24083414;36035059
48740;1436201;60489712;23071636
48741;49725551;51113661;56320987
48742;13426723;28934527;83197229
48743;49686273;11297161;26289610
48744;80141099;25046864;2654366
48745;71239517;11676810;22095292
48746;62837642;74194334;57551265
48747;57863894;63442587;52883155
48748;97535065;78512699;98025240
48749;41135048;18446539;83996402
48750;60099409;42467714;62857314
48751;4354964;4310200;33162742
48752;89340181;31976282;54055027
48753;95460976;88242225;67223120
48754;34734187;81683334;43448017
48755;6359854;7667986;71477428
48756;37687499;5956223;81081375
48757;89049310;24397170;89741582
48758;61272700;32137650;21781298
48759;58459070;47186888;59920262
48760;29288206;42238412;65433169
48761;38403638;94435263;34510748
48762;94936239;91901269;71600649
48763;31635419;68968761;10272206
48764;33827203;74997516;59518750
48765;64431963;80122984;57823474
48766;91401621;25675146;79413268
48767;27755464;27695042;48860847
48768;90632021;85036766;40422232
48769;45215000;96093759;16313051
48770;17627866;18896231;58247744
48771;79791347;56943630;83659812
48772;43040126;74590649;43607009
48773;85324781;87135213;66242514
48774;52585584;92598426;1303477
48775;44563;89467256;29494577
48776;20708127;64445461;9188607
48777;13387824;93612750;91923047
